0.076425,0.53997,3.0314
0.08247,0.53997,3.0611
0.093696,0.53997,3.0811
0.1032,0.53997,3.1007
0.11356,0.53997,3.1204
0.1196,0.53146,3.14
0.12478,0.53146,3.1604
0.12737,0.52636,3.1803
0.12737,0.52806,3.2721
0.12737,0.53486,3.2924
0.12737,0.54337,3.3122
0.12737,0.56037,3.3323
0.12737,0.56718,3.3518
0.12737,0.58078,3.3721
0.12737,0.58759,3.3927
0.12737,0.58759,3.4125
0.13083,0.58759,3.4327
0.13428,0.58078,3.4528
0.13946,0.57398,3.473
0.14378,0.56548,3.494
0.14896,0.55187,3.5158
0.14983,0.53997,3.5361
0.15415,0.53316,3.5562
0.1576,0.53146,3.5763
0.1576,0.52636,3.5965
0.16105,0.52636,3.6169
0.16105,0.52806,3.6364
0.16105,0.54167,3.6566
0.16105,0.56888,3.6765
0.16105,0.58929,3.6963
0.15846,0.6165,3.7166
0.15846,0.6284,3.7371
0.15846,0.6284,3.7572
0.16192,0.6233,3.7937
0.17055,0.60799,3.8152
0.17832,0.58929,3.8354
0.19473,0.57058,3.8571
0.19646,0.55697,3.8788
0.19732,0.54847,3.9001
0.20078,0.54167,3.921
0.20164,0.53656,3.9425
0.20423,0.53656,3.9655
0.20769,0.53827,3.9875
0.20769,0.54677,3.994
0.20769,0.56037,4.0231
0.20769,0.58418,4.0435
0.20769,0.59439,4.0652
0.20855,0.59949,4.086
0.212,0.59949,4.1145
0.212,0.59269,4.135
0.21546,0.58418,4.1549
0.21891,0.57738,4.1758
0.22237,0.56378,4.1972
0.22755,0.55187,4.218
0.23014,0.55187,4.2386
0.23273,0.54507,4.2594
0.23359,0.54507,4.2954
0.23273,0.54507,4.317
0.23273,0.55527,4.3375
0.23446,0.57568,4.3594
0.23446,0.59439,4.382
0.23446,0.60799,4.4023
0.23446,0.60799,4.423
0.23446,0.60799,4.4434
0.23446,0.60629,4.4657
0.2405,0.59779,4.4865
0.24827,0.58588,4.5094
0.25259,0.56718,4.5157
0.26209,0.55017,4.5458
0.26209,0.53997,4.5679
0.26295,0.53656,4.5893
0.26295,0.53486,4.5962
0.26382,0.53486,4.625
0.26641,0.53486,4.6463
0.26641,0.52976,4.6678
0.26641,0.52976,4.6887
0.26641,0.52976,4.7102
0.26641,0.52976,4.7165
0.26641,0.52806,4.7462
0.27073,0.52806,4.7674
0.27591,0.52806,4.7888
0.28454,0.52806,4.8105
0.28886,0.52806,4.817
0.29663,0.52806,4.8477
0.30095,0.52806,4.8692
0.31045,0.52806,4.8911
0.31822,0.52806,4.8978
0.32513,0.52806,4.9274
0.33031,0.52806,4.9497
0.33463,0.52296,4.971
0.33895,0.52296,4.9777
0.33895,0.52296,5.0079
0.33895,0.52296,5.1064
0.33895,0.52296,5.1281
0.34845,0.6318,5.8901
0.34845,0.60969,5.9157
0.34845,0.57908,5.9382
0.34845,0.54507,5.9596
0.3424,0.51105,5.982
0.3424,0.48724,6.0034
0.34154,0.46344,6.0254
0.34154,0.44303,6.0322
0.34067,0.42262,6.0634
0.33895,0.40731,6.0705
0.33895,0.39711,6.1018
0.33636,0.38861,6.1256
0.33636,0.3818,6.1322
0.33636,0.3818,6.1641
0.33636,0.3835,6.2117
0.33722,0.3835,6.2341
0.34326,0.3835,6.2569
0.35363,0.39031,6.279
0.36313,0.39031,6.3014
0.37867,0.39201,6.3245
0.3968,0.39201,6.3312
0.41062,0.39201,6.3622
0.42358,0.38861,6.3847
0.43394,0.38861,6.3913
0.44257,0.3869,6.4239
0.45121,0.3784,6.4311
0.45466,0.3784,6.4621
0.45898,0.3784,6.4845
0.45898,0.3784,6.508
0.45984,0.3784,6.5323
0.4633,0.3784,6.5538
0.4633,0.3801,6.5771
0.4633,0.3818,6.6004
0.4633,0.39031,6.6237
0.4633,0.41412,6.648
0.46071,0.43793,6.6545
0.45639,0.46344,6.6858
0.45121,0.49065,6.6923
0.45035,0.52126,6.7247
0.44516,0.54847,6.748
0.44516,0.56888,6.7549
0.44516,0.58078,6.7866
0.44516,0.58929,6.7941
0.44516,0.59439,6.8251
0.44516,0.60119,6.8329
0.44603,0.60119,6.8638
0.44603,0.60799,6.887
0.44603,0.60799,6.8944
0.44689,0.60799,6.9249
0.44689,0.60799,6.9326
0.44862,0.60799,6.9642
0.44862,0.60799,6.988
0.44862,0.60799,6.9959
0.4443,0.6131,7.0275
0.43653,0.6131,7.0351
0.43048,0.6131,7.0665
0.42358,0.6148,7.0743
0.41839,0.6148,7.1067
0.41062,0.6216,7.114
0.40285,0.6216,7.1439
0.39421,0.6216,7.1669
0.38644,0.6267,7.1736
0.38126,0.6267,7.2066
0.37608,0.6267,7.2292
0.37263,0.6284,7.2361
0.37003,0.6335,7.2672
0.37003,0.6335,7.2743
0.36917,0.6335,7.3073
0.36917,0.6335,7.3144
0.36658,0.6335,7.331
0.36658,0.6335,7.362
0.36054,0.6335,7.3855
0.35708,0.6335,7.4083
0.35363,0.6335,7.4154
0.35276,0.6335,7.4471
0.34931,0.6335,7.4544
0.34931,0.6335,7.5156
