0.1844,0.64749,19.272
0.1844,0.6454,19.288
0.18561,0.63703,19.296
0.18561,0.62029,19.333
0.18561,0.61192,19.343
0.18561,0.60565,19.353
0.18561,0.60146,19.363
0.18561,0.5931,19.374
0.18561,0.58891,19.387
0.18561,0.58682,19.397
0.18561,0.58264,19.408
0.18561,0.57636,19.429
0.18561,0.57218,19.44
0.18561,0.57008,19.451
0.18561,0.56381,19.462
0.18561,0.55962,19.473
0.18561,0.55753,19.485
0.18561,0.55335,19.496
0.18561,0.54916,19.507
0.18561,0.54289,19.518
0.18561,0.54079,19.53
0.18561,0.53243,19.541
0.18561,0.52824,19.552
0.18561,0.52615,19.564
0.18561,0.51987,19.575
0.18561,0.51778,19.586
0.18561,0.51569,19.597
0.18561,0.5136,19.608
0.18561,0.50732,19.62
0.18561,0.50523,19.631
0.18561,0.49686,19.672
0.18561,0.49477,19.676
0.18561,0.48849,19.691
0.18561,0.4864,19.702
0.18561,0.48222,19.713
0.18561,0.47594,19.724
0.18561,0.46967,19.735
0.18561,0.46548,19.747
0.18561,0.45921,19.758
0.18561,0.45711,19.769
0.18561,0.45293,19.78
0.18561,0.44247,19.791
0.18561,0.43828,19.802
0.18561,0.43201,19.813
0.18561,0.42782,19.824
0.18561,0.42573,19.835
0.18561,0.41946,19.846
0.18561,0.41527,19.857
0.18561,0.41318,19.868
0.18561,0.409,19.88
0.18561,0.40481,19.891
0.18561,0.39854,19.902
0.18561,0.39644,19.913
0.18561,0.38808,19.925
0.18561,0.38598,19.936
0.18561,0.3818,19.948
0.18561,0.37971,19.961
0.18561,0.37762,19.972
0.18561,0.37343,19.983
0.18561,0.37134,19.995
0.18561,0.36925,20.014
0.18682,0.36715,20.026
0.18682,0.36506,20.037
0.18682,0.36297,20.048
0.18682,0.36088,20.06
0.18682,0.35879,20.072
0.18682,0.35251,20.084
0.18682,0.34833,20.095
0.18682,0.34205,20.107
0.18682,0.33996,20.119
0.18682,0.33787,20.13
0.18682,0.33577,20.142
0.18682,0.33159,20.16
0.18924,0.3295,20.183
0.18924,0.32741,20.196
0.18924,0.32322,20.208
0.18924,0.32113,20.22
0.18924,0.31695,20.231
0.18924,0.31485,20.25
0.18924,0.31067,20.255
0.18924,0.30858,20.262
0.18924,0.30021,20.277
0.18924,0.29812,20.288
0.18924,0.29603,20.301
0.18924,0.29393,20.313
0.19528,0.29393,20.794
0.20496,0.29393,20.809
0.21947,0.29393,20.83
0.22068,0.29393,20.84
0.2231,0.29393,20.851
0.2243,0.29393,20.939
0.22793,0.29603,20.968
0.23277,0.29812,20.981
0.23881,0.29812,20.991
0.24365,0.3023,21
0.25091,0.3023,21.01
0.25574,0.3023,21.017
0.26058,0.3023,21.032
0.26663,0.3023,21.044
0.26904,0.30439,21.049
0.27146,0.30439,21.064
0.27509,0.30439,21.077
0.27751,0.30439,21.082
0.27872,0.30439,21.097
0.28114,0.30649,21.111
0.28235,0.30649,21.124
0.28597,0.30649,21.129
0.28839,0.30649,21.145
0.29202,0.31067,21.15
0.29323,0.31067,21.174
0.29807,0.31067,21.178
0.30169,0.31067,21.187
0.30411,0.31067,21.197
0.31137,0.31276,21.209
0.31499,0.31276,21.22
0.31741,0.31276,21.235
0.32104,0.31276,21.24
0.32467,0.31276,21.256
0.32588,0.31276,21.27
0.3283,0.31485,21.274
0.3295,0.31485,21.29
0.33071,0.31485,21.304
0.33313,0.31485,21.309
0.33555,0.31485,21.325
0.33676,0.31485,21.33
0.34039,0.31485,21.347
0.34522,0.31485,21.36
0.34885,0.31904,21.365
0.35127,0.31904,21.381
0.35611,0.31904,21.387
0.35973,0.31904,21.403
0.36094,0.31904,21.408
0.36336,0.31904,21.425
0.36336,0.32113,21.443
0.36578,0.32113,21.447
0.36699,0.32113,21.456
0.3682,0.32113,21.473
0.36941,0.32113,21.477
0.37183,0.32113,21.495
0.37545,0.32113,21.499
0.37908,0.32113,21.516
0.3815,0.32113,21.521
0.38513,0.32113,21.537
0.38755,0.32113,21.544
