0.2364,0.34623,33.263
0.30895,0.49895,33.377
0.31862,0.51778,33.386
0.33676,0.55962,33.415
0.36457,0.61611,33.428
0.37545,0.63703,33.436
0.39722,0.67678,33.451
0.41536,0.70816,33.47
0.43712,0.75,33.485
0.44196,0.76046,33.499
0.45405,0.78347,33.519
0.4601,0.79393,33.534
0.46252,0.80021,33.547
0.46372,0.80439,33.552
0.46614,0.81067,33.566
0.46735,0.81067,33.578
0.46735,0.81276,33.591
0.46856,0.81276,33.601
0.46977,0.81276,33.933
0.50726,0.7249,34.003
0.51451,0.71234,34.008
0.52902,0.67678,34.024
0.54716,0.63912,34.044
0.56651,0.60565,34.059
0.58706,0.56799,34.076
0.60883,0.51778,34.096
0.61729,0.49686,34.112
0.62455,0.48431,34.13
0.62938,0.47594,34.147
0.63301,0.46757,34.157
0.63422,0.46548,34.167
0.63664,0.46339,34.183
0.63664,0.4613,34.193
0.63785,0.45921,34.204
0.63785,0.45711,34.212
0.63906,0.45711,34.219
0.64027,0.45084,34.229
0.64268,0.44247,34.242
0.64268,0.44038,34.258
0.6451,0.4341,34.274
0.6451,0.43201,34.281
0.64752,0.42573,34.294
0.64873,0.42364,34.309
0.64873,0.42155,34.322
0.65115,0.41946,34.346
0.65115,0.41736,34.36
0.65236,0.41527,34.371
0.65357,0.41109,34.388
0.65357,0.409,34.4
0.65478,0.409,34.412
0.65599,0.40481,34.428
0.65719,0.40063,34.444
0.6584,0.39644,34.456
0.65961,0.39435,34.465
0.65961,0.39017,34.474
0.66082,0.38808,34.482
0.66203,0.38389,34.495
0.66324,0.3818,34.504
0.66324,0.37971,34.517
0.66445,0.37762,34.533
0.66566,0.37552,34.55
0.66687,0.37343,34.561
0.66808,0.37134,34.582
0.6705,0.36925,34.599
0.6705,0.36715,34.607
0.6717,0.36715,34.618
0.6717,0.36506,34.634
0.6717,0.36297,34.882
0.58102,0.34833,34.996
0.57134,0.34623,35.003
0.552,0.34623,35.019
0.53507,0.34205,35.04
0.52781,0.33996,35.048
0.51451,0.33577,35.059
0.49879,0.33159,35.077
0.47944,0.32741,35.093
0.4601,0.32741,35.109
0.42987,0.32741,35.131
0.41173,0.32322,35.145
0.39601,0.31485,35.16
0.38634,0.31276,35.173
0.37545,0.30649,35.18
0.35732,0.3023,35.193
0.34764,0.30021,35.203
0.3295,0.29603,35.217
0.32104,0.29393,35.229
0.3029,0.29184,35.244
0.28356,0.28975,35.259
0.26904,0.28766,35.275
0.25453,0.28347,35.286
0.24728,0.27929,35.3
0.24365,0.27929,35.311
0.23881,0.2772,35.325
0.2364,0.2772,35.337
0.23156,0.2772,35.349
0.23035,0.2772,35.365
0.22914,0.2772,35.377
0.22551,0.2772,35.39
0.2243,0.2772,35.407
0.2231,0.2772,35.418
0.22189,0.2772,35.43
0.22068,0.2772,35.444
0.21947,0.2772,35.538
0.29927,0.28766,36.114
0.29686,0.28347,36.125
0.26904,0.22908,36.234
0.26784,0.2228,36.25
0.26542,0.21234,36.267
0.26421,0.20607,36.285
0.263,0.20397,36.301
0.263,0.19979,36.319
0.26663,0.20607,36.429
0.28235,0.22699,36.605
0.41173,0.34623,36.697
0.37545,0.25209,36.874
0.37424,0.24791,36.889
0.37062,0.23954,36.911
0.3682,0.23536,36.934
0.36578,0.22908,36.965
0.36457,0.2228,36.977
0.36336,0.22071,36.999
0.36094,0.21653,37.019
0.35973,0.21234,37.042
0.35973,0.21025,37.059
0.50726,0.32322,37.471
0.49395,0.26674,37.588
0.49274,0.26464,37.594
0.49033,0.25837,37.611
0.48912,0.25209,37.628
0.48791,0.24372,37.646
0.4867,0.24163,37.663
0.48549,0.23745,37.683
0.48549,0.23536,37.691
0.48428,0.23117,37.709
0.48307,0.22908,37.718
0.48307,0.2249,37.731
0.48186,0.2228,37.744
0.48186,0.22071,37.758
0.48186,0.21862,37.772
0.48186,0.21653,37.791
0.48065,0.21653,37.834
0.48065,0.21862,37.852
0.48307,0.2249,37.86
0.48549,0.22908,37.873
0.49033,0.23536,37.883
0.49637,0.24372,37.891
0.58464,0.32322,38.28
0.58343,0.31904,38.291
0.57981,0.31276,38.298
0.55562,0.25,38.406
0.5532,0.24163,38.428
0.55079,0.23117,38.443
0.54958,0.2249,38.462
0.54716,0.21444,38.482
0.54595,0.21025,38.5
0.54595,0.20607,38.523
0.54595,0.20397,38.548
0.54474,0.20188,38.565
0.54474,0.19979,38.577
0.54353,0.1977,38.601
0.54353,0.20188,38.712
0.54353,0.20607,38.864
