0.448,0.87134,1.5121
0.44559,0.85669,1.5261
0.44075,0.83996,1.5522
0.43954,0.83159,1.563
0.43712,0.82531,1.5732
0.43591,0.81695,1.5835
0.43349,0.81067,1.5936
0.43229,0.80649,1.6044
0.43108,0.80021,1.6147
0.42866,0.79393,1.6262
0.42503,0.78556,1.6374
0.42382,0.77929,1.6485
0.4214,0.77301,1.6599
0.41778,0.76464,1.671
0.41778,0.75837,1.6823
0.41536,0.75209,1.6936
0.41294,0.74582,1.7048
0.41173,0.73745,1.7161
0.4081,0.72908,1.7272
0.40447,0.7228,1.7387
0.40085,0.71234,1.7496
0.3948,0.69979,1.7611
0.38875,0.68933,1.7723
0.38513,0.68096,1.7836
0.38271,0.67469,1.7947
0.37908,0.66841,1.806
0.37666,0.66213,1.8173
0.37545,0.65586,1.8287
0.37183,0.65167,1.8398
0.36699,0.64331,1.8709
0.36699,0.63912,1.8746
0.36578,0.63912,1.8883
0.36578,0.63703,1.9076
0.36457,0.63494,1.9188
0.36094,0.63285,1.9298
0.35973,0.63075,1.9412
0.35852,0.62866,1.953
0.35852,0.62448,1.9637
0.35973,0.62657,2.0432
0.36457,0.62448,2.8427
0.37183,0.62448,2.8597
0.38392,0.62448,2.8683
0.4081,0.62238,2.8943
0.42382,0.62238,2.9017
0.43712,0.62238,2.9095
0.45042,0.6182,2.9228
0.46131,0.6182,2.9334
0.47098,0.6182,2.9441
0.47823,0.6182,2.9547
0.48549,0.6182,2.9658
0.49274,0.6182,2.9765
0.50242,0.6182,2.9873
0.50967,0.6182,2.9988
0.51935,0.61402,3.0109
0.52418,0.61402,3.0222
0.53023,0.61402,3.0347
0.53748,0.61192,3.0464
0.54232,0.61192,3.0572
0.54716,0.61192,3.0683
0.5532,0.61192,3.0793
0.55441,0.61192,3.0906
0.55683,0.60774,3.1025
0.56046,0.60774,3.1134
0.56288,0.60774,3.1256
0.56892,0.60565,3.1371
0.57013,0.60565,3.1481
0.57134,0.60565,3.1594
0.57255,0.60565,3.171
0.57255,0.60774,3.2243
0.5,0.71653,4.1244
0.5,0.70816,4.1392
0.5,0.68724,4.1539
0.50121,0.67469,4.1602
0.50121,0.66632,4.1757
0.50121,0.6454,4.1797
0.50121,0.63285,4.1941
0.50121,0.62029,4.2058
0.50121,0.60774,4.2175
0.50121,0.59519,4.2293
0.50121,0.58264,4.2412
0.50121,0.57008,4.2532
0.50121,0.55962,4.2646
0.50121,0.54707,4.2763
0.50121,0.5387,4.2879
0.50121,0.53452,4.2926
0.50121,0.52197,4.3049
0.5,0.51151,4.32
0.5,0.50314,4.3317
0.49758,0.50105,4.3444
0.49758,0.49895,4.3489
0.49758,0.49686,4.4533
0.49879,0.49686,4.4959
