0.19528,0.33159,26.437
0.21584,0.40272,26.552
0.21947,0.409,26.559
0.22914,0.43619,26.581
0.24123,0.47385,26.606
0.25091,0.50105,26.622
0.27267,0.55753,26.642
0.28718,0.59937,26.658
0.30048,0.63285,26.676
0.31258,0.66632,26.692
0.32225,0.69979,26.707
0.33071,0.7249,26.722
0.33434,0.73326,26.732
0.34039,0.75418,26.746
0.34281,0.76046,26.756
0.34643,0.77092,26.771
0.34764,0.7772,26.785
0.35006,0.78347,26.8
0.35127,0.78766,26.824
0.35248,0.78975,26.84
0.35369,0.78975,26.855
0.35369,0.79184,26.861
0.3549,0.79393,26.876
0.3549,0.79603,26.935
0.35611,0.79603,27.115
0.38755,0.73326,27.229
0.39238,0.72071,27.237
0.40326,0.6977,27.261
0.42261,0.64749,27.282
0.42987,0.62238,27.302
0.43954,0.57845,27.323
0.4468,0.54916,27.342
0.45042,0.50523,27.362
0.45526,0.47803,27.379
0.46372,0.44874,27.393
0.46735,0.43619,27.404
0.47219,0.41527,27.418
0.47582,0.4069,27.429
0.48065,0.39854,27.44
0.48307,0.39226,27.451
0.48549,0.38808,27.463
0.48791,0.38389,27.471
0.48912,0.37971,27.479
0.49154,0.37343,27.49
0.49274,0.37134,27.504
0.49274,0.36925,27.516
0.49395,0.36715,27.537
0.49154,0.36506,27.858
0.42866,0.35251,27.929
0.41657,0.35042,27.934
0.39601,0.34623,27.95
0.36941,0.34205,27.968
0.34039,0.33368,27.985
0.32588,0.33159,27.994
0.3029,0.32741,28.007
0.28476,0.32322,28.024
0.27025,0.31904,28.039
0.263,0.31695,28.048
0.24849,0.31276,28.062
0.23277,0.30858,28.078
0.21826,0.30439,28.089
0.211,0.30439,28.099
0.20617,0.30439,28.111
0.19891,0.3023,28.122
0.19528,0.30021,28.134
0.18924,0.30021,28.146
0.1844,0.30021,28.163
0.18198,0.30021,28.175
0.18077,0.30021,28.197
0.24123,0.30858,28.956
0.24002,0.30858,28.964
0.22793,0.28975,29.032
0.2243,0.28138,29.05
0.22068,0.27092,29.067
0.22068,0.26674,29.073
0.21705,0.25418,29.093
0.21584,0.24372,29.109
0.21342,0.23745,29.127
0.21221,0.23117,29.145
0.21221,0.22908,29.154
0.211,0.21862,29.165
0.211,0.21444,29.183
0.211,0.20607,29.195
0.211,0.19561,29.211
0.211,0.19142,29.223
0.21221,0.17887,29.24
0.21342,0.17469,29.253
0.21947,0.16632,29.267
0.2231,0.16632,29.279
0.22672,0.16213,29.286
0.23881,0.15795,29.299
0.24607,0.15586,29.313
0.25574,0.15167,29.329
0.25937,0.15167,29.339
0.263,0.14958,29.349
0.26542,0.14958,29.355
0.26663,0.14958,29.372
0.26784,0.14958,29.406
0.26904,0.14958,29.414
0.27025,0.14958,29.428
0.27146,0.15377,29.442
0.27267,0.15795,29.456
0.27388,0.16213,29.468
0.27509,0.1705,29.482
0.2763,0.18096,29.496
0.27751,0.18724,29.507
0.27872,0.1977,29.52
0.27872,0.21234,29.534
0.27872,0.2228,29.55
0.27872,0.22908,29.562
0.27872,0.24163,29.574
0.27872,0.25418,29.588
0.27872,0.26046,29.599
0.27872,0.27301,29.615
0.27872,0.28766,29.632
0.2763,0.29812,29.646
0.27509,0.30858,29.663
0.27388,0.31067,29.679
0.27267,0.31067,29.691
0.27025,0.31067,29.706
0.26904,0.31067,29.738
0.26784,0.31067,29.756
0.26663,0.31067,29.764
0.26542,0.31067,29.777
0.26421,0.31067,29.789
0.263,0.31067,29.803
0.26058,0.31067,29.821
0.25937,0.31067,29.833
0.41052,0.35042,30.322
0.40931,0.35042,30.464
0.36578,0.28766,30.637
0.36336,0.28138,30.651
0.35732,0.26464,30.663
0.3549,0.24791,30.686
0.35369,0.23745,30.716
0.35248,0.23326,30.724
0.35248,0.21653,30.747
0.35248,0.20397,30.768
0.35248,0.19561,30.784
0.35369,0.19142,30.801
0.35732,0.18305,30.821
0.35852,0.18096,30.833
0.36215,0.17678,30.846
0.36699,0.17469,30.862
0.37424,0.17259,30.876
0.37908,0.17259,30.889
0.3948,0.17259,30.902
0.41052,0.17469,30.915
0.41778,0.17678,30.928
0.42987,0.18305,30.951
0.43229,0.18515,30.964
0.43229,0.18724,30.977
0.43349,0.18724,30.987
0.43349,0.18933,31.01
0.43591,0.19351,31.019
0.43712,0.19561,31.03
0.43954,0.19979,31.04
0.44317,0.20816,31.049
0.4468,0.21653,31.063
0.44921,0.23117,31.082
0.45042,0.23745,31.095
0.45163,0.24163,31.104
0.45163,0.25418,31.113
0.45163,0.26046,31.126
0.45163,0.27301,31.141
0.45042,0.28556,31.155
0.448,0.30021,31.168
0.44317,0.31485,31.187
0.43954,0.32741,31.203
0.4347,0.33577,31.218
0.42987,0.34414,31.237
0.42745,0.34833,31.246
0.42503,0.35251,31.256
0.42019,0.3546,31.266
0.41778,0.35879,31.282
0.41536,0.36088,31.302
0.41294,0.36297,31.32
0.41173,0.36297,31.344
0.41052,0.36297,31.492
0.40931,0.36297,31.567
